System,Replica,Source,Metric,Mean,Std,SEM,Min,Max,Median,CV (%)
PSY-FSPP,MD2,rmsf,RMSF_CA,0.7164056034841976,0.5470533943629601,0.03329260936137363,0.3316016405489441,6.3332080605452585,0.591969059707607,76.3608480590321
PSY-FSPP,MD3,anomalous_high_flexibility,Residue,79.41666666666667,103.67373368194835,29.92802902458323,1.0,299.0,41.5,130.54405080623087
PSY-FSPP,MD3,anomalous_high_flexibility,RMSF,2.7869521046311676,0.6703709248803237,0.19351941696827665,2.1900353860465165,4.209700246069557,2.4056910441050867,24.053909063106858
PSY-FSPP,MD3,anomalous_high_flexibility,Z_Score,3.1515731044576683,1.1133047555297004,0.32138340014758154,2.160255914539097,5.514372881412753,2.5184016227771964,35.325366686084884
PSY-FSPP,MD3,hb_counts,FSPP_Lig1_HB_Count,334.6587777777778,8.571328864661117,0.09034973928891417,305.0,365.0,335.0,2.5612144171376565
PSY-FSPP,MD3,hb_counts,FSPP_Lig2_HB_Count,334.6587777777778,8.571328864661117,0.09034973928891417,305.0,365.0,335.0,2.5612144171376565
PSY-FSPP,MD3,main_metrics,Protein_RMSD,1.3485869758457083,0.2068022269295422,0.0021798868743078763,0.8408043874829971,2.1141262229171613,1.3307520305398897,15.334734105663085
PSY-FSPP,MD3,main_metrics,Rg,19.876607152941812,0.11776104606902606,0.001241310417407135,19.56554635353149,20.317433984550576,19.860353612434754,0.5924604997367319
PSY-FSPP,MD3,main_metrics,FSPP_Lig1_RMSD,1.2101559762714456,0.24405409910852544,0.0025725560849446986,0.5323037356228966,3.955441899718149,1.186931493867259,20.167160588709315
PSY-FSPP,MD3,main_metrics,FSPP_Lig2_RMSD,2.4862805272435162,0.5029740380809107,0.005301811880893146,1.0357051007172575,4.974870884609839,2.3717820216465917,20.229979383643677
PSY-FSPP,MD3,mg_distances,MG300_FSPP_Lig1,29.59174843467539,1.6646596761502408,0.017547053685576786,24.921713457958397,35.741245904192986,29.21067340170429,5.625418450096058
PSY-FSPP,MD3,mg_distances,MG300_FSPP_Lig2,29.739669425765285,1.6022828381152703,0.016889544080810358,25.74509174603311,35.36466967644129,29.35065106036769,5.387695522691705
PSY-FSPP,MD3,mg_distances,MG301_FSPP_Lig1,7.769982165127729,0.19366039001028354,0.0020413597499633843,6.436726366117961,8.317260309525757,7.790087156048566,2.492417432815304
PSY-FSPP,MD3,mg_distances,MG301_FSPP_Lig2,9.582890199630409,0.3459399554976338,0.003646527310099369,7.810795904956039,10.723462023564018,9.60698815394992,3.6099751566701235
PSY-FSPP,MD3,mg_distances,MG302_FSPP_Lig1,6.998298428204907,0.18761615619495148,0.0019776479314065213,6.2974747337400965,7.556942522764629,7.009085209257497,2.680882476214662
PSY-FSPP,MD3,mg_distances,MG302_FSPP_Lig2,9.380216412276951,0.34653110038876717,0.003652758524376548,7.668039454916938,10.53177688426661,9.413906633650985,3.694276178268368
PSY-FSPP,MD3,rmsf,Residue,164.5,77.9417517551836,4.743383956420215,30.0,299.0,164.5,47.381004106494586
PSY-FSPP,MD3,rmsf,RMSF_CA,0.7726522030953129,0.40564504770603926,0.024686771440984107,0.3857748597572066,3.839844981972444,0.6680218736252685,52.5003418201604
PSY-GGPP,MD,anomalous_high_flexibility,Residue,179.44444444444446,123.06738092164625,41.02246030721542,0.0,299.0,273.0,68.58244138048397
PSY-GGPP,MD,anomalous_high_flexibility,RMSF,2.5172918575611565,0.8503717218977398,0.28345724063257993,1.7756587941068485,4.258062775526954,2.08892784119804,33.781212907176
PSY-GGPP,MD,anomalous_high_flexibility,Z_Score,4.462348723271128,2.0971100409130443,0.6990366803043481,2.6334001540827483,8.755280951601373,3.4059560225870418,46.99565567291111
PSY-GGPP,MD,hb_counts,GGPP_Lig1_HB_Count,333.44666666666666,9.116446676200107,0.09609578554754625,302.0,368.0,333.0,2.734004441349973
PSY-GGPP,MD,hb_counts,GGPP_Lig2_HB_Count,333.44666666666666,9.116446676200107,0.09609578554754625,302.0,368.0,333.0,2.734004441349973
